image_id,source,caption,image_path
1982,WGIIAR5-PartA_FINAL.pdf,"Figure 3-5 | Change in mean monthly runoff across seven climate models in seven catchments, with a 2°C increase in global mean temperature above 1961–1990 (Kingston
and Taylor, 2010; Arnell, 2011; Hughes et al., 2011; Kingston et al., 2011; Nobrega et al., 2011; Thorne, 2011; Xu et al., 2011). One of the seven climate models (HadCM3) is
highlighted separately, showing changes with both a 2°C increase (dotted line) and a 4°C increase (solid line).",./images/1982.png
1988,2007 The Physical Science Basis.pdf,"Figure 11.11. Temperature anomalies with respect to 1901 to 1950 for fi ve North American land regions for 1906 to 2005 (black line) and as simulated (red envelope) by 
MMD models incorporating known forcings; and as projected for 2001 to 2100 by MMD models for the A1B scenario (orange envelope). The bars at the end of the orange enve-
lope represent the range of projected changes for 2091 to 2100 for the B1 scenario (blue), the A1B scenario (orange) and the A2 scenario (red). The black line is dashed where 
observations are present for less than 50% of the area in the decade concerned. More details on the construction of these fi gures are given in Box 11.1 and Section 11.1.2.",./images/1988.png
1992,WGI_TAR_full_report.pdf,"Figure 12.10: Comparison between the amplitude of anthropogenic signals from observed and modelled JJA trend patterns using fingerprints from
two different climate models (ECHAM3/LSG and HadCM2) and data from five climate models. (a) Comparison of the amplitude of a single
greenhouse gas + sulphate aerosol (GS) signal (expressed as change in global mean temperature [°C] over 50 years). Results show that a significant
GS signal can be detected in observed trend patterns 1949 to 1998 at a 5% significance level (one-sided test), independent of which pair of finger-
prints was used. The observed signal amplitude is consistent with contemporaneous GS amplitudes for most models’ GS simulations. 90%
confidence intervals are shown by solid lines for estimates using ECHAM3/LSG fingerprints and by dashed lines for estimates based on HadCM2
fingerprints. Cases where a model’s and the observed amplitude disagree are marked by a cross on the axis. (b) and (c) show an estimate of the
observed amplitude of a greenhouse gas signal (horizontal axis) and a sulphate aerosol signal (vertical axis) estimated simultaneously. Both signal
amplitudes can be estimated as positive from observations based on ECHAM3/LSG fingerprints shown in (b) while only the greenhouse gas signal
is detected based on HadCM2 fingerprints shown in panel (c). The amplitudes of both signals from the observations are compared with those from
model simulations forced with various forcing histories and using different climate models (1: HadCM2; 2: ECHAM3/LSG; 3: GFDL; 4:
ECHAM4/OPYC; 5: CCCma1; 6: CCCma2). Simulations with symbols shown in black are consistent with observations relative to the uncertainty
in observations (grey ellipse) and that of the model simulations (not shown). Simulations which are inconsistent are shown in grey. Model simula-
tions where only a single ensemble member is available are illustrated by thin symbols, those based on ensembles of simulations by fat symbols.
Results from consistency tests indicate that most greenhouse gas only simulations (G, shown by “×”) are inconsistent with observations. Ten of
the GS simulations in both panels are in agreement with observed trend patterns, discrepancies arise mostly from the magnitude of a sulphate signal
(vertical axis). The failure to detect a sulphate signal as well as a greenhouse gas signal in panel (c) is due to the two signals being very highly
correlated if only spatial patterns are used- this makes separation of the signals difficult. These results show that estimates of a sulphate aerosol
signal from observations are model dependent and quite uncertain, while a single anthropogenic signal can be estimated with more confidence.
All units are in °C/50 year, values in the upper right quadrant refer to a physically meaningful greenhouse warming and sulphate aerosol cooling
signal. The consistency test establishes whether the difference between a model’s and the observed amplitude estimate is significantly larger than the
combined uncertainty in the observations (internal variability + observational uncertainty) and the model simulation (internal variability). The figure
is derived by updating the data used by Barnett et al. (1999) (for details of the analysis see Hegerl et al., 2000) and then applying a simple linear
transformation of the multi-regression results (Hegerl and Allen, 2000).
Results for 1946 to 1995 period used by Barnett et al. (1999) are similar, except fewer of the models in b and c agree with observations and the
case of both signals being zero in c is not rejected. Simulations of natural forcing only ending before 1998 are also rejected in that case.",./images/1992.png
1996,2007 The Physical Science Basis.pdf,"Figure 10.26. Fossil CO2, CH4 and SO2 emissions for six illustrative SRES non-mitigation emission scenarios, their corresponding CO2, CH4 and N2O concentrations, radiative 
forcing and global mean temperature projections based on an SCM tuned to 19 AOGCMs. The dark shaded areas in the bottom temperature panel represent the mean +-1 
standard deviation for the 19 model tunings. The lighter shaded areas depict the change in this uncertainty range, if carbon cycle feedbacks are assumed to be lower or higher 
than in the medium setting. Mean projections for mid-range carbon cycle assumptions for the six illustrative SRES scenarios are shown as thick coloured lines. Historical emis-
sions (black lines) are shown for fossil and industrial CO2 (Marland et al., 2005), for SO2 (van Aardenne et al., 2001) and for CH4 (van Aardenne et al., 2001, adjusted to Olivier 
and Berdowski, 2001). Observed CO2, CH4 and N2O concentrations (black lines) are as presented in Chapter 6. Global mean temperature results from the SCM for anthropogenic 
and natural forcing compare favourably with 20th-century observations (black line) as shown in the lower left panel (Folland et al., 2001; Jones et al., 2001; Jones and Moberg, 
2003).",./images/1996.png
1999,IHME_GBD2015_report.pdf,"Figure 23 Age-standardized YLDs per 100,000, by region and cause, 2015",./images/1999.png
2001,SRREN_Full_Report-1.pdf,"Figure 8.22 | Relative performance of current building technologies to meet heat energy 
demand compared with future designs of energy-effi cient buildings with integrated RE 
systems and related investment costs (from base year 2005 = 100), based on a full-scale 
demonstration project in Finland (VTT, 2009). ",./images/2001.png
2004,PolicyReport_IHME_GBD-Norway_2016.pdf,figure 10 top risk factors for early death ylls among ages 50 to 69 norway 2013,./images/2004.png
2006,PolicyReport_IHME_GBD-Norway_2016.pdf,figure 10 top risk factors for early death ylls among ages 50 to 69 norway 2013,./images/2006.png
2007,2007 The Physical Science Basis.pdf,"Figure 9.6. Trends in observed and simulated temperature changes (degC) over the 1901 to 2005 (left column) and 1979 
to 2005 (right column) periods. First row: trends in observed temperature changes (Hadley Centre/Climatic Research 
Unit gridded surface temperature data set (HadCRUT3), Brohan et al., 2006). Second row: average trends in 58 historical 
simulations from 14 climate models including both anthropogenic and natural forcings. Third row: average trends in 19 
historical simulations from fi ve climate models including natural forcings only. Grey shading in top three rows indicates 
regions where there are insuffi cient observed data to calculate a trend for that grid box (see Supplementary Material, 
Appendix 9.C for further details of data exclusion criteria). Fourth row: average trends for each latitude; observed 
trends are indicated by solid black curves. Red shading indicates the middle 90% range of trend estimates from the 
58 simulations including both anthropogenic and natural forcings (estimated as the range between 4th and 55th of the 
58 ranked simulations); blue shading indicates the middle 90% range of trend estimates from the 19 simulations with 
natural forcings only (estimated as the range between 2nd and 18th of the 19 ranked simulations); for comparison, the 
dotted black curve in the right-hand plot shows the observed 1901 to 2005 trend. Note that scales are different between 
columns. The 'ALL' simulations were extended to 2005 by adding their IPCC Special Report on Emission Scenarios 
(SRES) A1B continuation runs where available. Where not available, and in the case of the 'NAT' simulations, the mean 
for the 1996 to 2005 decade was estimated using model output from 1996 to the end of the available runs. In all plots, 
each climate simulation was sampled so that coverage corresponds to that of the observations. Further details of the 
models included and the methodology for producing this fi gure are given in the Supplementary Material, Appendix 9.C.",./images/2007.png
2008,2007 The Physical Science Basis.pdf,"Figure 6.13. Radiative forcings and simulated temperatures during the last 1.1 kyr. Global mean radiative forcing (W m-2) used to drive climate model simulations due to (a) 
volcanic activity, (b) solar irradiance variations and (c) all other forcings (which vary between models, but always include greenhouse gases, and, except for those with dotted 
lines after 1900, tropospheric sulphate aerosols). (d) Annual mean NH temperature (degC) simulated under the range of forcings shown in (a) to (c), compared with the concentra-
tion of overlapping NH temperature reconstructions (shown by grey shading, modifi ed from Figure 6.10c to account for the 1500 to 1899 reference period used here). All forc-
ings and temperatures are expressed as anomalies from their 1500 to 1899 means and then smoothed with a Gaussian-weighted fi lter to remove fl uctuations on time scales 
less than 30 years; smoothed values are obtained up to both ends of each record by extending the records with the mean of the adjacent existing values. The individual series 
are identifi ed in Table 6.2.",./images/2008.png
